aco_id,aco_name,participant_org,service_area,agreement_period,initial_start_date,current_start_date,basic_track,basic_track_level,enhanced_track,high_revenue_aco,low_revenue_aco,public_website,source_id
A1001,"PBACO Holding, LLC","CARDIOLOGY PARTNERS, P.L.","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","CARDIOLOGY PHYSICIANS, LLC","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","CARDIOVASCULAR MEDICINE ASSOCIATES, P.A.","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CARE4U CLINIC PLLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CAREMED CLINIC LLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","CareMedica Florida, LLC","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","CARIENT HEART & VASCULAR, LLC","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CARING LINQ LLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CARLOS A SABATES MD PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CARLOS A VIZCARRA MD PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CARLOS E COELHO M D P A,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CARLOS E VACA MD PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","CARLOS M. ALONSO, M.D., P.A.","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","CARMEN C. FERNANDEZ, M.D., P.A.","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CAROLINA FOREST URGENT CARE LLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CAROLINA MEDICAL PARTNERS PLLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CARY ADULT MEDICINE PLLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CASTILLO &TORRES MD PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CCG OF SOUTH FLORIDA LLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","CENTER FOR BONE & JOINT SURGERY OF THE PALM BEACHES, P.A.","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CENTER FOR HEALTH & SPORTS MEDICINE LLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CENTERPOINT MEDICAL SERVICES INC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","CENTRAL GEORGIA PULMONARY ASSOCIATES, LLC","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CENTRAL MEDICAL GROUP PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CENTURION QUINTANA & ASSOCIATES MDS PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CESAR FIGUEROA MDPA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CHANDRAKANT SHAH MD PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CHANNAN MD PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CHARLOTTE INTERNAL MEDICINE ASSOCIATES PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","CHRISTIAN KIM MD, PC","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CHRISTOPHER I BECHARA MD PC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CHRISTOPHER J MAVROIDES MD PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CHRISTOPHER J VANDELUNE DO PC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CIRO A RAMIREZ MD. PA.,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CLARIUS MEDICAL GROUP PLLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CLARKE OCONEE FAMILY MEDICINE LLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","CLAUDIA V. PERDEI MD, P.A.","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","CLEM KIRKLAND, M.D., INC","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CLID LLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CLIFFORD FAMILY PRACTICE,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",COASTAL CAROLINA FAMILY PRACTICE PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",COASTAL FAMILY PRACTICE AND INTERNAL MEDICINE,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",COASTAL INTERNAL MEDICINE OF JUPITER PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",COASTAL PLUS MEDICAL CENTER INC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",COEUR VITALITY PLLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",COLUMBIA MEDICAL GROUP LLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",COMMERCE ADULT AND PEDIATRICS MEDICINE,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",COMPASS FAMILY MEDICINE PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",COMPASSIONATE DOCTORS INC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",COMPLETE LOCAL SPECIALTY CARE INC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",COMPREHENSIVE PAIN CARE OF SOUTH FLORIDA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CONCIERGE MEDICINE OF JUPITER INC.,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CONSTANCE B PURSER MD PL,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CORONADO INTERNAL MEDICINE PC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",COVINGTON CLINIC PC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CRABAPPLE MEDICAL CENTER PC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CRAIG M RUNDBAKEN DO PLLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CSRA MEDICAL ASSOCIATES,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CUMMING FAMILY MEDICINE INC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CUSTOM CARE MEDICAL PLLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CUTTING EDGE MEDICAL P.C.,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","CYFAIR MEDICAL ASSOCIATES, PLLC","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",CYPRESS FAMILY MEDICAL CENTER PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DADRA MEDICAL PC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","DANIEL IGAL NUCHOVICH, M.D., P.A.","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","DANIEL J CARUSO, M.D., P.A","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DANIEL N EAD MD PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","DANNY D. CHENG, M.D., P.A.","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DARIUS PEIKARI MD PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","DAVID C. MISHKEL, M.D., P.A","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DAVID GABROS,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DAVID GOMERINGER,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DAVID KAVTARADZE MD INC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DAVID MISHKIN DO PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DAVID O KATEB M D P A,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DAVID PLOTKIN,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DAVID S BALLESTAS MD PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DAYAL FAMILY MEDICINE PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","DEEPAK SARWAL, MD, LLC","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","Delaware Cardiovascular Associates, PA","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DELDAR INC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DELRAY DERMATOLOGY LLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","DELRAY MEDICAL GROUP, PA","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DELRAY PHYSICIAN CARE CENTER LLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DENNIS EGITTO MD PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","DEWITT AND CHISOLM, LLC","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DEWITT FAMILY PRACTICE PLLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DG HEALTH PLLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DIAB AGHA KIDNEY AND HYPERTENSION CLINIC INC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DOUGLAS F CLOUGH MD & ASSOCIATES PC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","DOUGLAS MEDICAL & SURGICAL GROUP, PC","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DR GUILLERMO MENDOZA - INT MED - LLC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DR HARRY PEPE AND ASSOCIATES INC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DR JOSE JESUS SANCHEZ MD PA,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC",DR ZAMBRANA PRIMARY CARE CLINIC INC,"DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
A1001,"PBACO Holding, LLC","DR. BARRY SEIDMAN, M.D.","DC, FL, GA, NC, SC, TX",4,07/01/2012,01/01/2025,0,N/A,1,0,1,https://pbaco.org/wp-content/uploads/2024/12/PBACO_2024_Public_Reporting_20241201.pdf,cms_mssp_aco_py2026
