NPI,Entity Type Code,Replacement NPI,Provider Organization Name (Legal Business Name),Provider Last Name (Legal Name),Provider First Name,Provider Middle Name,Provider Name Prefix Text,Provider Name Suffix Text,Provider Credential Text,Provider First Line Business Mailing Address,Provider Business Mailing Address City Name,Provider Business Mailing Address State Name,Provider Business Mailing Address Postal Code,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,Authorized Official Last Name,Authorized Official First Name,Authorized Official Title or Position,Authorized Official Telephone Number,Provider Enumeration Date,Last Update Date,NPI Deactivation Date,NPI Reactivation Date,Is Sole Proprietor,Healthcare Provider Taxonomy Code_1,Provider License Number_1,Provider License Number State Code_1,Healthcare Provider Primary Taxonomy Switch_1,Healthcare Provider Taxonomy Code_2,Provider License Number_2,Provider License Number State Code_2,Healthcare Provider Primary Taxonomy Switch_2
1000022404,1,,,PATEL,DAVID,,,,PA,5704 GASTON ST,HOUSTON,TX,770301234,5704 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,207R00000X,TX67536,TX,Y,,,,
1000022610,2,,GARCIA CARDIOLOGY PLLC,,,,,,,,,,,3474 HURON ST,,DENVER,CO,802020000,,GARCIA,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000022545,1,,,GARCIA,RAJ,,,,NP,3474 HURON ST,DENVER,CO,802021234,3474 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,CO44166,CO,Y,208D00000X,,CO,N
1000022685,1,,,GARCIA,JAMES,,,,DO,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,CO47517,CO,Y,207R00000X,,CO,N
1000022750,1,,,PATEL,MARY,,,,DO,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,TX61137,TX,Y,208D00000X,,TX,N
1000022826,1,,,GARCIA,MARY,,,,MD,2463 MAIN ST,CHICAGO,IL,606111234,2463 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,IL76557,IL,Y,,,,
1000022966,2,,NGUYEN FAMILY MEDICINE PLLC,,,,,,,,,,,9279 GASTON ST,,DENVER,CO,802020000,,NGUYEN,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000022891,1,,,NGUYEN,RAJ,,,,PA,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,CO63600,CO,Y,,,,
1000023105,2,,JOHNSON FAMILY MEDICINE PLLC,,,,,,,,,,,7453 FANNIN ST,,CHICAGO,IL,606110000,,JOHNSON,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000023030,1,,,JOHNSON,DAVID,,,,DO,7453 FANNIN ST,CHICAGO,IL,606111234,7453 FANNIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,IL88728,IL,Y,,,,
1000023170,1,,,NGUYEN,LINH,,,,DO,1050 GASTON ST,CHICAGO,IL,606111234,1050 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,IL36514,IL,Y,207R00000X,,IL,N
1000023246,1,,,SMITH,JAMES,,,,NP,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,IL46930,IL,Y,208D00000X,,IL,N
1000023311,1,,,BROWN,SARAH,,,,PA,5704 GASTON ST,HOUSTON,TX,770301234,5704 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,TX97226,TX,Y,207R00000X,,TX,N
1000023451,2,,JOHNSON CARDIOLOGY PLLC,,,,,,,,,,,9220 GASTON ST,,HOUSTON,TX,770300000,,JOHNSON,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000023386,1,,,JOHNSON,RAJ,,,,MD,9220 GASTON ST,HOUSTON,TX,770301234,9220 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX78134,TX,Y,207R00000X,,TX,N
1000023527,1,,,SMITH,SARAH,,,,PA,1050 GASTON ST,CHICAGO,IL,606111234,1050 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,IL48212,IL,Y,208D00000X,,IL,N
1000023592,1,,,WILLIAMS,LINH,,,,DO,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,TX41920,TX,Y,207R00000X,,TX,N
1000023667,1,,,JOHNSON,LINH,,,,MD,1050 GASTON ST,CHICAGO,IL,606111234,1050 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,IL22644,IL,Y,207R00000X,,IL,N
1000023808,2,,WILLIAMS CARDIOLOGY PLLC,,,,,,,,,,,5240 FANNIN ST,,DENVER,CO,802020000,,WILLIAMS,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000023733,1,,,WILLIAMS,ANA,,,,DO,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,CO23482,CO,Y,,,,
1000023949,2,,WILLIAMS FAMILY MEDICINE PLLC,,,,,,,,,,,7204 HURON ST,,DALLAS,TX,752010000,,WILLIAMS,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000023873,1,,,WILLIAMS,LINH,,,,NP,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,TX25995,TX,Y,207R00000X,,TX,N
1000024012,1,,,NGUYEN,ANA,,,,PA,1586 HURON ST,DALLAS,TX,752011234,1586 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,TX12425,TX,Y,207R00000X,,TX,N
1000024087,1,,,GARCIA,ANA,,,,MD,5704 GASTON ST,HOUSTON,TX,770301234,5704 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,TX54374,TX,Y,,,,
1000024152,1,,,JOHNSON,RAJ,,,,PA,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,IL52582,IL,Y,,,,
1000024228,1,,,JOHNSON,DAVID,,,,MD,3045 GASTON ST,CHICAGO,IL,606111234,3045 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,IL24290,IL,Y,207R00000X,,IL,N
1000024368,2,,JOHNSON CARDIOLOGY PLLC,,,,,,,,,,,3045 GASTON ST,,CHICAGO,IL,606110000,,JOHNSON,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000024293,1,,,JOHNSON,JAMES,,,,DO,3045 GASTON ST,CHICAGO,IL,606111234,3045 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,IL65145,IL,Y,207R00000X,,IL,N
1000024509,2,,WILLIAMS FAMILY MEDICINE PLLC,,,,,,,,,,,7105 FANNIN ST,,PHOENIX,AZ,850040000,,WILLIAMS,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000024434,1,,,WILLIAMS,LINH,,,,NP,7105 FANNIN ST,PHOENIX,AZ,850041234,7105 FANNIN ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,AZ92345,AZ,Y,207R00000X,,AZ,N
1000024640,2,,PATEL CARDIOLOGY PLLC,,,,,,,,,,,7204 HURON ST,,DALLAS,TX,752010000,,PATEL,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000024574,1,,,PATEL,JAMES,,,,NP,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,TX50030,TX,Y,208D00000X,,TX,N
1000024780,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,9364 MAIN ST,,DALLAS,TX,752010000,,SMITH,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000024715,1,,,SMITH,LINH,,,,DO,9364 MAIN ST,DALLAS,TX,752011234,9364 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,2024-03-01,2025-06-01,N,207RG0100X,TX26242,TX,Y,208D00000X,,TX,N
1000024921,2,,NGUYEN FAMILY MEDICINE PLLC,,,,,,,,,,,3474 HURON ST,,DENVER,CO,802020000,,NGUYEN,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000024855,1,,,NGUYEN,LINH,,,,NP,3474 HURON ST,DENVER,CO,802021234,3474 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,2024-03-01,2025-06-01,N,207R00000X,CO89947,CO,Y,,,,
1000024996,1,,,JOHNSON,RAJ,,,,PA,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,IL50698,IL,Y,208D00000X,,IL,N
1000025134,2,,JOHNSON FAMILY MEDICINE PLLC,,,,,,,,,,,6568 MAIN ST,,CHICAGO,IL,606110000,,JOHNSON,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000025068,1,,,JOHNSON,LINH,,,,PA,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,IL56222,IL,Y,,,,
1000025209,1,,,PATEL,MARY,,,,NP,6599 MAIN ST,DENVER,CO,802021234,6599 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,CO12855,CO,Y,208D00000X,,CO,N
1000025340,2,,NGUYEN FAMILY MEDICINE PLLC,,,,,,,,,,,9364 MAIN ST,,DALLAS,TX,752010000,,NGUYEN,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000025274,1,,,NGUYEN,LINH,,,,PA,9364 MAIN ST,DALLAS,TX,752011234,9364 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX56414,TX,Y,208D00000X,,TX,N
1000025415,1,,,WILLIAMS,RAJ,,,,DO,6599 MAIN ST,DENVER,CO,802021234,6599 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,CO90779,CO,Y,208D00000X,,CO,N
1000025555,2,,BROWN FAMILY MEDICINE PLLC,,,,,,,,,,,2034 HURON ST,,DENVER,CO,802020000,,BROWN,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000025480,1,,,BROWN,DAVID,,,,PA,2034 HURON ST,DENVER,CO,802021234,2034 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,CO92662,CO,Y,207R00000X,,CO,N
1000025621,1,,,SMITH,ANA,,,,DO,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,TX46609,TX,Y,,,,
1000025761,2,,NGUYEN CARDIOLOGY PLLC,,,,,,,,,,,2034 HURON ST,,DENVER,CO,802020000,,NGUYEN,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000025696,1,,,NGUYEN,DAVID,,,,NP,2034 HURON ST,DENVER,CO,802021234,2034 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,CO56262,CO,Y,,,,
1000025837,1,,,NGUYEN,SARAH,,,,PA,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX68200,TX,Y,207R00000X,,TX,N
1000025902,1,,,JOHNSON,LINH,,,,DO,2463 MAIN ST,CHICAGO,IL,606111234,2463 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,IL53264,IL,Y,208D00000X,,IL,N
1000025977,1,,,BROWN,ANA,,,,MD,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,CO16218,CO,Y,208D00000X,,CO,N
1000026041,1,,,NGUYEN,LINH,,,,PA,9220 GASTON ST,HOUSTON,TX,770301234,9220 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX61054,TX,Y,,,,
1000026181,2,,PATEL CARDIOLOGY PLLC,,,,,,,,,,,7105 FANNIN ST,,PHOENIX,AZ,850040000,,PATEL,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000026116,1,,,PATEL,DAVID,,,,MD,7105 FANNIN ST,PHOENIX,AZ,850041234,7105 FANNIN ST,,PHOENIX,AZ,850041234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,AZ22971,AZ,Y,208D00000X,,AZ,N
1000026256,1,,,GARCIA,ANA,,,,PA,3045 GASTON ST,CHICAGO,IL,606111234,3045 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,IL67693,IL,Y,207R00000X,,IL,N
1000026322,1,,,NGUYEN,DAVID,,,,MD,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,CO57542,CO,Y,208D00000X,,CO,N
1000026397,1,,,PATEL,DAVID,,,,NP,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,CO76699,CO,Y,,,,
1000026538,2,,WILLIAMS FAMILY MEDICINE PLLC,,,,,,,,,,,3474 HURON ST,,DENVER,CO,802020000,,WILLIAMS,RAJ,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000026462,1,,,WILLIAMS,MARY,,,,PA,3474 HURON ST,DENVER,CO,802021234,3474 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,CO17886,CO,Y,,,,
1000026603,1,,,WILLIAMS,SARAH,,,,MD,7453 FANNIN ST,CHICAGO,IL,606111234,7453 FANNIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,IL82473,IL,Y,,,,
1000026678,1,,,PATEL,JAMES,,,,DO,6568 MAIN ST,CHICAGO,IL,606111234,6568 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,207Q00000X,IL75255,IL,Y,,,,
1000026744,1,,,NGUYEN,LINH,,,,DO,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,CO88871,CO,Y,,,,
1000026884,2,,JOHNSON CARDIOLOGY PLLC,,,,,,,,,,,7204 HURON ST,,DALLAS,TX,752010000,,JOHNSON,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000026819,1,,,JOHNSON,JAMES,,,,DO,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,2025-08-01,,N,207RG0100X,TX71278,TX,Y,207R00000X,,TX,N
1000026959,1,,,SMITH,MARY,,,,NP,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,TX32205,TX,Y,208D00000X,,TX,N
1000027023,1,,,PATEL,ANA,,,,PA,8879 MAIN ST,DALLAS,TX,752011234,8879 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,TX17166,TX,Y,207R00000X,,TX,N
1000027098,1,,,GARCIA,MARY,,,,DO,6599 MAIN ST,DENVER,CO,802021234,6599 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,207Q00000X,CO15764,CO,Y,208D00000X,,CO,N
1000027163,1,,,NGUYEN,SARAH,,,,PA,9364 MAIN ST,DALLAS,TX,752011234,9364 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX64837,TX,Y,207R00000X,,TX,N
1000027239,1,,,PATEL,ANA,,,,DO,2034 HURON ST,DENVER,CO,802021234,2034 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,CO50521,CO,Y,207R00000X,,CO,N
1000027304,1,,,WILLIAMS,RAJ,,,,PA,9074 MAIN ST,CHICAGO,IL,606111234,9074 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,IL11000,IL,Y,207R00000X,,IL,N
1000027379,1,,,GARCIA,ANA,,,,NP,2463 MAIN ST,CHICAGO,IL,606111234,2463 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,IL95364,IL,Y,208D00000X,,IL,N
1000027445,1,,,SMITH,MARY,,,,PA,1050 GASTON ST,CHICAGO,IL,606111234,1050 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,IL55151,IL,Y,,,,
1000027585,2,,GARCIA CARDIOLOGY PLLC,,,,,,,,,,,6599 MAIN ST,,DENVER,CO,802020000,,GARCIA,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000027510,1,,,GARCIA,MARY,,,,DO,6599 MAIN ST,DENVER,CO,802021234,6599 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,CO35728,CO,Y,208D00000X,,CO,N
1000027650,1,,,JOHNSON,RAJ,,,,DO,7867 MAIN ST,DALLAS,TX,752011234,7867 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX59400,TX,Y,207R00000X,,TX,N
1000027791,2,,NGUYEN CARDIOLOGY PLLC,,,,,,,,,,,5704 GASTON ST,,HOUSTON,TX,770300000,,NGUYEN,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000027726,1,,,NGUYEN,SARAH,,,,PA,5704 GASTON ST,HOUSTON,TX,770301234,5704 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,Y,363LF0000X,TX44178,TX,Y,,,,
1000027932,2,,NGUYEN CARDIOLOGY PLLC,,,,,,,,,,,9458 GASTON ST,,DALLAS,TX,752010000,,NGUYEN,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000027866,1,,,NGUYEN,SARAH,,,,MD,9458 GASTON ST,DALLAS,TX,752011234,9458 GASTON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,TX81118,TX,Y,,,,
1000028005,1,,,BROWN,ANA,,,,MD,7574 MAIN ST,DENVER,CO,802021234,7574 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,CO40351,CO,Y,207R00000X,,CO,N
1000028070,1,,,JOHNSON,RAJ,,,,NP,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207Q00000X,CO18639,CO,Y,207R00000X,,CO,N
1000028211,2,,PATEL CARDIOLOGY PLLC,,,,,,,,,,,5240 FANNIN ST,,DENVER,CO,802020000,,PATEL,SARAH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000028146,1,,,PATEL,ANA,,,,NP,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,CO62871,CO,Y,207R00000X,,CO,N
1000028286,1,,,WILLIAMS,RAJ,,,,NP,5704 GASTON ST,HOUSTON,TX,770301234,5704 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,TX13311,TX,Y,208D00000X,,TX,N
1000028351,1,,,WILLIAMS,DAVID,,,,MD,742 MAIN ST,NEW YORK,NY,100161234,742 MAIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,NY48204,NY,Y,208D00000X,,NY,N
1000028427,1,,,PATEL,ANA,,,,MD,7204 HURON ST,DALLAS,TX,752011234,7204 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,TX66453,TX,Y,,,,
1000028567,2,,BROWN CARDIOLOGY PLLC,,,,,,,,,,,9651 MAIN ST,,HOUSTON,TX,770300000,,BROWN,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000028492,1,,,BROWN,RAJ,,,,DO,9651 MAIN ST,HOUSTON,TX,770301234,9651 MAIN ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,2025-08-01,,Y,363LF0000X,TX84732,TX,Y,,,,
1000028633,1,,,PATEL,JAMES,,,,NP,3045 GASTON ST,CHICAGO,IL,606111234,3045 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207RG0100X,IL86693,IL,Y,208D00000X,,IL,N
1000028773,2,,WILLIAMS FAMILY MEDICINE PLLC,,,,,,,,,,,2034 HURON ST,,DENVER,CO,802020000,,WILLIAMS,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000028708,1,,,WILLIAMS,SARAH,,,,NP,2034 HURON ST,DENVER,CO,802021234,2034 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,CO55306,CO,Y,,,,
1000028849,1,,,WILLIAMS,JAMES,,,,NP,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,CO68006,CO,Y,207R00000X,,CO,N
1000028914,1,,,WILLIAMS,DAVID,,,,DO,9279 GASTON ST,DENVER,CO,802021234,9279 GASTON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,2025-08-01,,N,363LF0000X,CO98227,CO,Y,,,,
1000028989,1,,,BROWN,JAMES,,,,NP,3045 GASTON ST,CHICAGO,IL,606111234,3045 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207R00000X,IL81618,IL,Y,208D00000X,,IL,N
1000029052,1,,,BROWN,JAMES,,,,DO,9364 MAIN ST,DALLAS,TX,752011234,9364 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RG0100X,TX55512,TX,Y,208D00000X,,TX,N
1000029193,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,3474 HURON ST,,DENVER,CO,802020000,,SMITH,JAMES,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000029128,1,,,SMITH,DAVID,,,,PA,3474 HURON ST,DENVER,CO,802021234,3474 HURON ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,CO41178,CO,Y,207R00000X,,CO,N
1000029268,1,,,WILLIAMS,DAVID,,,,DO,3045 GASTON ST,CHICAGO,IL,606111234,3045 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,Y,207RC0000X,IL53721,IL,Y,,,,
1000029409,2,,BROWN FAMILY MEDICINE PLLC,,,,,,,,,,,5704 GASTON ST,,HOUSTON,TX,770300000,,BROWN,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000029334,1,,,BROWN,MARY,,,,PA,5704 GASTON ST,HOUSTON,TX,770301234,5704 GASTON ST,,HOUSTON,TX,770301234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX37043,TX,Y,207R00000X,,TX,N
1000029474,1,,,SMITH,RAJ,,,,NP,2463 MAIN ST,CHICAGO,IL,606111234,2463 MAIN ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,2024-03-01,2025-06-01,Y,207R00000X,IL24495,IL,Y,207R00000X,,IL,N
1000029540,1,,,PATEL,ANA,,,,NP,5240 FANNIN ST,DENVER,CO,802021234,5240 FANNIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,CO32032,CO,Y,207R00000X,,CO,N
1000029680,2,,SMITH CARDIOLOGY PLLC,,,,,,,,,,,5019 HURON ST,,DALLAS,TX,752010000,,SMITH,ANA,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000029615,1,,,SMITH,DAVID,,,,NP,5019 HURON ST,DALLAS,TX,752011234,5019 HURON ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,2024-03-01,2025-06-01,N,363LF0000X,TX24260,TX,Y,208D00000X,,TX,N
1000029755,1,,,JOHNSON,JAMES,,,,NP,7524 FANNIN ST,NEW YORK,NY,100161234,7524 FANNIN ST,,NEW YORK,NY,100161234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,NY95599,NY,Y,207R00000X,,NY,N
1000029896,2,,SMITH FAMILY MEDICINE PLLC,,,,,,,,,,,6599 MAIN ST,,DENVER,CO,802020000,,SMITH,DAVID,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000029821,1,,,SMITH,SARAH,,,,DO,6599 MAIN ST,DENVER,CO,802021234,6599 MAIN ST,,DENVER,CO,802021234,,,,,,2010-09-01,2026-01-12,,,N,207Q00000X,CO58219,CO,Y,207R00000X,,CO,N
1000029961,1,,,BROWN,SARAH,,,,NP,3045 GASTON ST,CHICAGO,IL,606111234,3045 GASTON ST,,CHICAGO,IL,606111234,,,,,,2010-09-01,2026-01-12,,,N,207R00000X,IL59725,IL,Y,207R00000X,,IL,N
1000030035,1,,,WILLIAMS,LINH,,,,NP,9364 MAIN ST,DALLAS,TX,752011234,9364 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,207RC0000X,TX41375,TX,Y,207R00000X,,TX,N
1000030175,2,,SMITH CARDIOLOGY PLLC,,,,,,,,,,,8879 MAIN ST,,DALLAS,TX,752010000,,SMITH,LINH,OWNER,,2012-02-01,2026-01-09,,,,261QP2300X,,,Y,,,,
1000030100,1,,,SMITH,ANA,,,,PA,8879 MAIN ST,DALLAS,TX,752011234,8879 MAIN ST,,DALLAS,TX,752011234,,,,,,2010-09-01,2026-01-12,,,N,363LF0000X,TX30641,TX,Y,207R00000X,,TX,N
