ccn,overall_rating,health_inspection_rating,staffing_rating,qm_rating,rn_hprd,total_nurse_hprd,total_nurse_turnover_pct,num_fines,total_fines_usd,num_payment_denials,num_penalties,source,source_date
675744,4,4,2,3,0.33067,3.33518,52.7,1,8018.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675746,3,2,3,5,0.38888,3.17107,53.2,2,184619.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675748,3,4,1,3,0.44977,2.92840,54.7,7,67124.00,0,7,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675751,1,2,1,4,0.29863,3.01827,36.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675754,4,4,1,5,0.40808,3.57516,57.0,1,15733.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675755,1,1,3,2,0.34313,4.35674,33.3,5,301425.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675756,2,1,1,5,0.16872,2.76354,42.3,6,107266.00,0,6,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675757,2,2,2,4,0.48420,3.84859,65.4,1,38436.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675759,3,2,2,5,0.60041,3.34520,65.3,1,16801.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675766,3,4,1,3,0.21717,3.02674,36.1,1,27130.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675767,3,3,1,5,0.31905,3.19712,53.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675768,4,4,2,3,0.31472,3.54695,37.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675769,2,3,1,4,0.35779,3.55263,,1,56730.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675773,4,3,4,5,0.82923,4.42234,44.3,1,16449.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675774,3,4,1,4,0.35382,3.16350,53.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675777,4,3,4,5,0.86742,4.72581,42.2,1,45741.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675779,1,1,1,1,0.58233,3.47124,,3,23621.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675783,2,2,2,4,0.41509,3.19356,48.9,3,33580.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675785,3,3,1,5,0.15774,2.84138,34.8,2,21472.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675788,1,2,1,4,0.26441,3.34553,67.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675789,1,1,3,4,0.44249,2.94140,23.0,1,107493.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675790,1,1,1,3,0.30819,3.11409,51.7,4,81568.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675791,4,3,2,5,0.36114,3.11629,45.7,2,16421.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675792,2,1,3,5,0.21407,3.04539,37.0,2,68080.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675796,4,4,3,3,0.44837,3.37500,25.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675797,1,1,1,2,0.22086,3.30239,81.3,5,234847.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675798,1,2,1,3,0.19629,3.01950,96.9,2,115498.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675799,1,2,1,4,0.33250,2.67193,52.4,2,28953.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675800,3,4,1,3,0.29957,3.08740,,1,8404.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675801,1,1,1,2,0.21805,3.20469,,3,218053.00,1,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675802,2,2,1,5,0.29433,3.03967,,2,256260.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675806,4,4,2,4,0.24905,3.22743,61.0,3,38522.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675808,4,4,2,4,0.22862,3.44651,50.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675809,2,2,3,4,0.64884,3.29181,69.0,2,30612.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675810,1,1,1,2,0.67987,3.46697,94.2,2,55760.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675811,3,4,1,4,0.40947,3.16675,56.9,2,23546.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675812,1,1,1,3,0.35058,2.97032,57.6,4,100615.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675814,3,4,1,3,0.39164,3.68451,97.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675815,4,4,2,4,0.28125,3.37327,44.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675816,4,5,1,4,0.50826,3.24159,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675817,3,2,2,5,0.55253,3.43220,25.2,2,35552.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675818,5,5,2,5,0.48827,3.21059,44.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675819,4,4,2,4,0.66592,3.24667,45.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675820,1,2,1,3,0.41295,2.97230,73.7,2,29969.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675821,3,4,1,4,0.55335,3.12620,,1,8281.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675822,1,1,1,4,0.81192,3.03038,,1,49240.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675823,1,1,1,3,0.49382,2.81388,,5,296055.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675826,3,3,2,3,0.33756,2.62717,35.9,1,14020.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675831,1,2,1,3,0.32793,3.33834,53.1,3,49292.00,1,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675832,4,4,4,4,0.64386,3.90995,48.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675834,3,2,4,5,1.02191,4.54657,62.4,3,62489.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675835,2,1,2,5,0.50188,2.99631,71.9,2,85329.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675837,3,3,3,4,0.63362,3.92171,65.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675838,4,5,1,3,0.29583,3.07796,92.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675840,3,2,3,5,0.27219,3.68829,30.7,2,14506.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675842,2,2,2,4,0.18597,2.96585,33.3,1,88521.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675846,2,3,1,2,0.40527,3.78999,78.4,3,102752.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675848,2,1,1,5,0.49933,3.56861,61.1,1,18315.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675849,3,2,2,5,0.40183,2.83411,33.3,1,12893.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675850,2,2,1,5,0.42854,2.97645,,2,119462.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675851,3,3,1,5,0.77491,2.97160,,1,8031.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675852,4,4,2,3,0.43696,3.34306,45.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675853,1,2,1,2,0.14958,2.72603,61.4,1,30561.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675856,2,3,1,2,0.48008,3.15550,92.7,2,30253.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675857,2,1,1,5,,,,3,53201.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675858,2,3,1,3,0.24374,3.35645,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675862,4,3,2,5,0.43118,2.95396,52.5,2,38155.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675863,5,4,3,5,0.32290,2.96104,31.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675866,5,5,1,5,0.36702,3.26626,47.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675867,2,3,1,3,0.42064,3.17512,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675868,4,4,3,3,0.28040,3.35070,34.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675870,2,2,2,4,0.25950,3.23959,40.0,2,75233.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675871,5,4,3,5,0.66000,3.30400,52.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675873,2,1,4,5,0.50509,3.84890,46.9,2,216749.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675874,5,3,5,5,0.65293,3.45185,40.7,1,21252.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675877,2,1,1,5,0.24277,2.76786,63.3,1,187620.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675878,2,3,1,4,0.11306,3.32387,47.7,1,12740.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675879,,,,,0.52591,3.95971,55.0,3,339046.00,1,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675880,5,4,4,5,0.48444,5.45452,53.6,1,7443.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675881,3,3,2,2,0.42681,3.34411,65.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675882,4,4,1,5,0.30127,3.37773,43.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675883,2,1,2,5,0.16131,3.58383,38.5,1,188383.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675884,5,5,2,3,0.28771,3.15036,40.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675885,1,1,2,4,0.23958,3.46427,94.9,1,9857.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675886,3,4,1,2,0.21737,3.25676,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675887,1,1,2,4,0.37792,4.06263,98.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675888,5,5,2,2,0.36194,3.30330,69.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675889,4,3,2,5,0.40494,3.51478,52.2,1,14996.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675890,1,2,1,4,0.27305,3.18544,55.7,2,22052.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675891,1,2,1,3,0.14078,3.21709,57.1,2,37795.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675892,5,5,1,5,,,39.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675894,5,5,1,5,0.26734,3.14353,45.5,1,13627.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675896,1,2,1,4,0.41826,2.62190,,2,23410.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675897,3,4,1,4,0.37093,3.05378,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675898,4,5,4,1,0.48050,4.45350,34.5,4,27270.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675899,2,3,1,3,0.36377,3.54449,93.6,1,16280.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675900,4,4,1,5,0.27982,3.05196,51.0,2,27748.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675901,3,2,3,5,0.56623,3.30201,39.2,4,68342.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675902,4,4,2,4,0.40569,2.99494,43.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675903,4,4,4,2,0.47144,4.09774,67.4,1,19822.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675904,3,3,2,3,0.52892,3.64887,54.5,2,4922.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675905,2,2,1,5,0.41005,3.09728,59.0,2,29614.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675906,1,1,1,2,0.08874,2.71149,65.8,2,41143.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675907,3,3,2,4,0.34720,3.23698,42.9,1,11915.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675908,2,2,1,5,0.34663,2.87950,63.0,2,24542.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675909,2,1,1,5,0.30767,3.20142,59.2,2,64760.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675910,1,2,1,4,0.32547,2.82625,67.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675913,1,1,1,4,0.25629,3.03481,67.4,5,59449.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675914,5,4,2,5,0.39094,3.41124,50.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675915,1,1,1,4,0.29224,2.98329,93.9,5,148941.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675918,,,,,0.18264,3.93243,54.3,4,222188.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675922,2,3,1,2,0.20504,2.76335,94.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675923,5,4,4,5,0.41953,4.36254,30.4,7,45778.00,0,7,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675924,2,2,2,4,0.32140,3.69488,83.5,2,14846.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675925,2,1,1,5,0.26110,2.94168,47.6,3,36479.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675927,4,3,2,5,0.27198,3.53824,39.5,1,42357.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675928,2,1,1,5,0.49101,3.08430,97.3,1,237933.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675929,2,3,1,2,0.56090,3.34282,93.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675930,4,4,1,5,0.44453,3.59696,57.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675931,2,3,1,3,0.22488,2.96601,,2,86254.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675932,1,2,1,4,0.17381,3.12721,78.9,3,121840.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675933,3,3,2,4,0.22484,3.46731,29.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675934,5,4,2,5,0.52879,2.99544,51.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675935,3,3,3,4,0.74736,3.75287,59.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675937,4,4,2,3,0.41222,3.17566,55.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675938,3,3,2,3,0.31076,3.27164,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675939,1,1,1,2,0.41213,3.02348,,4,252370.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675940,1,2,1,3,,,,3,60212.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675942,4,4,1,5,0.20083,2.58306,65.5,1,15239.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675943,4,3,2,5,0.34545,3.22055,45.3,2,21648.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675944,3,3,1,5,0.69978,3.20178,,2,174677.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675945,3,4,1,4,0.38025,3.18987,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675946,5,5,3,4,0.36350,3.28721,42.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675947,4,4,2,3,0.69125,3.23703,40.0,2,24376.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675948,2,2,1,5,0.27770,3.54959,43.5,4,256216.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675949,1,1,2,3,0.33828,3.56480,65.1,1,46315.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675954,5,4,5,2,0.58511,4.10361,30.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675956,2,2,2,4,0.34917,2.82455,40.0,2,23341.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675958,1,1,3,2,0.49907,3.27993,54.5,3,130813.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675959,2,3,1,4,0.19920,3.26054,97.5,1,10210.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675960,2,3,1,2,0.22288,3.31685,,2,38771.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675961,1,2,2,1,0.43148,3.35217,67.6,2,22718.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675962,2,3,1,4,0.30966,3.28434,53.6,2,188884.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675963,2,1,1,5,0.29587,3.21758,,4,66061.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675964,5,4,4,5,0.56381,5.38051,59.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675966,3,4,1,3,0.29389,3.56748,57.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675967,1,2,1,3,0.39602,2.93671,75.4,2,55697.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675968,2,3,1,4,0.27730,2.86063,61.2,1,13980.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675969,5,4,2,5,0.22848,3.11115,39.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675970,3,2,2,5,0.45247,3.40815,100.0,1,19754.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675971,1,1,1,4,0.29198,3.24360,47.7,5,246388.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675972,2,3,1,4,,,,2,19185.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675973,4,4,1,5,0.53867,3.59073,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675974,3,3,2,4,0.29831,2.97508,34.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675975,1,2,1,3,0.22486,3.26827,43.5,2,74823.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675976,2,1,1,5,0.14132,3.20728,63.9,5,355773.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675977,4,4,1,5,0.39799,2.86383,43.1,2,19009.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675978,1,2,1,1,0.20413,2.76784,54.5,2,44434.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675979,5,5,4,5,0.43258,4.40365,20.0,1,62885.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675980,5,5,2,3,0.48543,3.03295,67.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675981,2,3,1,4,0.38800,2.81725,75.0,3,50527.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675982,3,4,1,4,,,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675985,2,2,3,2,0.43851,3.35532,49.0,1,9113.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675986,2,1,1,5,0.24933,2.99579,63.7,2,29517.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675988,2,3,1,4,0.18560,3.29902,66.3,1,102810.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675989,3,3,3,4,0.31077,3.02315,41.4,1,8018.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675991,3,3,1,5,0.37511,3.24835,54.1,1,181138.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675995,1,2,1,1,0.52012,3.12968,91.2,2,40446.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675996,1,3,1,1,0.23079,3.33203,50.0,1,8278.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675997,3,3,4,4,0.49219,4.62531,57.1,2,58719.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675998,1,2,1,2,0.30952,3.37538,60.9,2,300185.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
675999,5,4,2,5,0.34785,4.01695,48.1,1,14901.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676000,4,4,3,2,0.42501,3.97748,59.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676002,4,4,2,4,0.79580,3.87621,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676003,2,2,2,3,0.34016,3.54941,61.1,4,44548.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676004,1,2,1,4,0.32849,2.67267,95.6,2,29325.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676005,1,1,1,3,0.24056,3.35349,59.1,1,272779.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676006,4,4,2,4,0.40117,3.67709,66.7,2,78036.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676007,2,1,1,5,0.30261,2.97820,53.6,2,228569.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676008,3,4,1,4,0.11648,3.08201,,1,8193.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676009,5,4,3,5,0.56186,4.60928,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676010,3,4,1,4,,,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676011,3,3,4,4,0.55769,3.73038,56.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676012,4,3,3,5,0.48810,3.24011,38.9,1,111121.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676014,4,4,1,5,0.30962,3.26897,,1,12795.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676015,5,4,2,5,0.23030,3.66630,82.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676017,1,2,1,2,0.26000,2.79416,63.2,1,21645.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676019,1,2,1,2,0.38971,3.15352,,2,35795.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
