ccn,star_rating,timely_initiation_pct,improve_ambulation_pct,improve_bed_transfer_pct,improve_bathing_pct,discharge_to_community_rate,source,source_date
397781,3,100,82.73,78.92,82.14,87.34,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
397783,,63.64,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
397784,1.5,97.89,60.67,78.37,65.81,67.98,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
397786,3.5,98.48,90.3,94.69,91.6,80.73,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
397788,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
397789,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
397791,3.5,89.63,91.33,91.91,90.86,87.38,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
397795,3.5,99.43,88.34,92.06,91.73,89.45,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
397796,4,98.73,91.95,90.86,94.2,82.29,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
397797,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
397798,3,100,82.07,86.25,85.38,87.22,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398002,3,92.9,81.64,91.18,87.09,61.55,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398003,3,99.4,87.33,90.01,92.04,87.32,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398005,4.5,100,96.4,94.84,93.98,86.23,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398009,4,99.6,89.03,90.29,95.92,62.59,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398010,3,89.15,86.29,90.44,91.95,89.6,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398011,4,99.88,89.46,92.28,93.71,81.93,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398016,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398017,,93.94,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398020,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398023,2,91.17,86.35,77.37,87.97,77.36,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398024,4,99.47,85.42,89.27,90.28,88.34,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398025,2.5,98.69,76.5,84.31,85.53,90.41,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398028,4.5,95.58,99.03,100,93.87,60.36,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398030,4.5,93.96,93.2,98.53,95.09,93.68,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398032,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398033,,97.37,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398034,4.5,98.63,100,100,100,76.79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398035,3,98.11,85.03,86.81,85.64,89.59,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398037,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398040,4,100,88.03,93.18,91.2,91.51,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398041,3.5,99.78,86.33,91.59,90.5,83.04,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398042,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398045,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398046,3,98.88,79.99,85.95,90.2,93.45,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398049,,96.97,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398050,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398051,3,99.42,85.46,88.7,87.19,87.05,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398055,5,99.76,98.9,96.68,100,70.74,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398056,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398057,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398058,4,92.12,92.67,92.86,92.6,86.86,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398062,3.5,88.97,90.46,91.53,90.06,86.99,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398065,,86.36,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398066,,65.22,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398067,4.5,100,94.95,93.64,96.6,88.53,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398068,3,98.18,86.18,77.8,87.72,84,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398069,3,97.64,87.28,85.65,87.01,87.14,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398071,4,91.13,88.19,99.22,98.83,91.84,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398072,3,99.46,77,84.72,80.85,95.1,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398073,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398074,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398075,3.5,100,82.72,84.33,87.7,86.02,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398076,,,,,,86.69,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398077,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398078,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398080,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398081,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398082,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398084,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398087,4.5,100,92.53,95,99.67,72.32,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398088,3,97.97,88.12,86.61,87.51,84.2,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398090,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398093,3.5,100,80.36,86.88,95.46,88.74,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398094,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398100,4.5,97.93,92.9,91.72,93.57,86.18,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398101,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398104,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398105,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398107,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398110,4,100,91.43,92.6,94.48,90.87,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398113,3,87.71,86.05,86.86,85.61,87.57,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398116,,96.3,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398118,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398120,,,,,,87.15,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398121,3,89.97,84.41,89.51,89.47,80.73,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398124,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398126,3,77.6,88.77,91.47,87.24,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398128,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398129,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398131,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398132,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398133,2.5,100,82.53,70.3,62.53,84.51,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398134,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398137,3.5,99.14,86.21,87.29,89.94,88.56,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398139,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398140,5,99.35,100,100,100,79.53,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398144,3,97.57,87.1,85.69,88.53,76.46,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398146,4.5,100,87.98,92.06,92.44,85.87,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398148,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398151,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398154,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398156,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398157,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398158,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398159,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398161,,100,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398162,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398163,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398164,3.5,94.59,84.48,87.58,90.12,79.6,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398166,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398167,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398168,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398169,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398170,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398172,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398174,1.5,83.64,51.51,44.55,50.44,83.29,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398176,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398177,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398178,2.5,97.14,80.1,83.81,83.76,88.87,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398179,2.5,97.51,79.69,84.65,77.06,96.77,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398181,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398182,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398186,3,72.06,77.77,83.11,85.11,79.81,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398187,1.5,97.37,36.72,41.8,19.85,82.34,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398188,2.5,100,54.56,67.26,69.48,88.83,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398190,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398192,4.5,99.02,94.98,100,96.09,81.61,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398195,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398199,3,100,87.13,87.58,88.51,88.24,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398200,5,99.78,100,100,100,72.02,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398201,2.5,98.91,78.86,64.32,86.57,85.96,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398202,,,,,,86.21,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398204,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398206,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398208,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398209,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398211,4.5,99.71,92.79,96.34,95.45,92.44,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398213,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398215,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398216,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398218,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398219,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398220,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398221,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398223,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398225,3.5,99.01,83.53,85.81,90.53,89.61,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398226,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398228,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398230,,95.83,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398233,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398235,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398237,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398238,,81.82,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398239,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398240,4,99.1,89.39,90.51,94.13,88.24,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398241,5,98.45,100,100,100,77.78,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398243,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398244,3.5,100,82.04,86.89,90.29,77.23,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398246,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398247,,85.71,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398250,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398251,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398253,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398255,2.5,82.13,80.22,76.28,75.76,67.05,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398258,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398259,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398260,3,99.56,77.66,88.1,78.54,93.57,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398261,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398262,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398263,3,91.33,86.3,89.26,88.4,92.77,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398265,4,99.6,81.45,89.72,97.11,86.51,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398266,,,,,,59.35,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398267,3.5,91.89,88.61,90.76,88.54,89.06,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398268,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398269,,92.31,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398270,5,99.89,94.61,98.04,95.89,90.11,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398271,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398272,3,99.18,84.86,87.69,87.24,93.68,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398273,3.5,100,93.82,95.08,93.75,73.33,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398274,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398275,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398276,3.5,98.76,88.77,90.62,89.98,88.3,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398277,3.5,94.39,96.86,93.06,89.26,71.39,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398278,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398280,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398281,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398282,,95.45,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398283,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398284,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398285,,100,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398286,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398288,,,,,,96.17,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398289,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398290,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398291,3,100,77.28,85.92,78.57,78.02,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398293,3,100,90.75,79.38,88.99,91.54,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398294,1.5,86.52,68.24,80.09,76.58,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398297,1.5,83.97,71.92,67.17,74.52,79.28,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398298,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398300,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398301,5,96.6,100,100,98.98,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398302,,,,,,87.68,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398305,,95,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398306,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398307,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398310,2,92.5,77.34,81.62,77.54,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398311,,97.06,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398312,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398314,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398315,2.5,96.71,82.45,85.22,81.82,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398316,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398317,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398318,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398319,3.5,97.91,89.37,89.15,88.9,90.98,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398320,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398321,4,100,95.54,99.31,97.56,30.18,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398322,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398323,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398324,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398325,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398326,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398327,,,,,,89.29,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398328,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398329,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398330,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398331,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398332,3.5,95.08,87.57,90.44,90.66,89.37,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398333,,80.65,63.75,,66.29,69.41,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398334,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398335,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398337,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398338,3.5,95.02,88.1,93.23,91.68,89.68,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398340,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398341,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398342,,,,,,78.89,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398343,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398344,2.5,83.19,81.75,86.44,80.52,91.88,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398345,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398346,3,89.3,93.77,92.05,85,43.33,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398347,3,89.74,80.01,83.35,81.01,82.63,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398348,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398349,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398350,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398351,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398352,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398353,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398354,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398355,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398356,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398357,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398358,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398359,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398360,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398361,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398362,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398363,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398364,2.5,89.52,86.56,85.36,83.96,85.05,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398365,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
